Customer_ID,Age,Gender,Income,Total_Purchases,Total_Spend,Avg_Order_Value,Recency,Frequency,Location,Preferred_Category,Cluster,Segment
CUST0506,18.0,Male,103930.0,13,24431.68,1879.36,111,13,Tamil Nadu,Fashion,0,Occasional Customers
CUST0507,50.0,Male,143278.0,40,104489.6,2612.24,109,40,Rajasthan,Groceries,1,High-Value Customers
CUST0508,57.0,Female,120037.0,8,21057.52,2632.19,86,8,Maharashtra,Electronics,0,Occasional Customers
CUST0509,27.0,Female,50254.0,5,11140.8,2228.16,43,5,Maharashtra,Home,0,Occasional Customers
CUST0510,60.0,Male,104045.0,9,20592.99,2288.11,42,9,Tamil Nadu,Sports,0,Occasional Customers
CUST0511,61.0,Male,136859.0,1,1762.2,1762.2,90,1,Maharashtra,Home,0,Occasional Customers
CUST0512,46.0,Female,77418.0,36,66134.52,1837.07,115,36,Gujarat,Fashion,1,High-Value Customers
CUST0513,30.0,Female,134534.0,35,20097.7,574.22,26,35,Maharashtra,Groceries,1,High-Value Customers
CUST0514,29.0,Male,34472.0,2,2885.62,1442.81,151,2,Delhi,Beauty,0,Occasional Customers
CUST0515,48.0,Female,131193.0,40,58486.8,1462.17,43,40,Rajasthan,Sports,1,High-Value Customers
CUST0516,63.0,Male,23471.0,23,66327.17,2883.79,77,23,Maharashtra,Groceries,0,Occasional Customers
CUST0517,19.0,Male,127332.0,9,12663.36,1407.04,156,9,Delhi,Home,0,Occasional Customers
CUST0518,52.0,Female,140312.0,34,59097.44,1738.16,137,34,Maharashtra,Beauty,1,High-Value Customers
CUST0519,40.0,Male,143379.0,46,77882.6,1693.1,20,46,Maharashtra,Groceries,1,High-Value Customers
CUST0520,34.0,Female,115804.0,14,27761.02,1982.93,39,14,Tamil Nadu,Electronics,0,Occasional Customers
CUST0521,43.0,Male,28329.0,4,9180.2,2295.05,179,4,Gujarat,Sports,0,Occasional Customers
CUST0522,25.0,Male,54865.0,30,24903.6,830.12,12,30,Rajasthan,Fashion,0,Occasional Customers
CUST0523,46.0,Female,66850.0,31,52093.33,1680.43,11,31,Gujarat,Groceries,1,High-Value Customers
CUST0524,43.0,Male,74220.0,38,95477.66,2512.57,154,38,Karnataka,Groceries,1,High-Value Customers
CUST0525,27.0,Female,132234.0,11,16463.92,1496.72,42,11,Tamil Nadu,Electronics,0,Occasional Customers
CUST0526,43.0,Male,113808.0,35,34288.8,979.68,155,35,Tamil Nadu,Home,1,High-Value Customers
CUST0527,51.0,Male,128381.0,8,16265.52,2033.19,11,8,Gujarat,Sports,0,Occasional Customers
CUST0528,58.0,Male,26397.0,3,7519.65,2506.55,38,3,Tamil Nadu,Sports,0,Occasional Customers
CUST0529,24.0,Female,117909.0,14,5275.06,376.79,98,14,Gujarat,Fashion,0,Occasional Customers
CUST0530,21.0,Male,149004.0,13,30875.13,2375.01,171,13,Tamil Nadu,Groceries,0,Occasional Customers
CUST0531,62.0,Female,55525.0,45,112527.45,2500.61,19,45,Maharashtra,Beauty,1,High-Value Customers
CUST0532,28.0,Male,73072.0,32,47752.32,1492.26,134,32,Gujarat,Groceries,1,High-Value Customers
CUST0533,46.0,Female,110106.0,34,100410.84,2953.26,174,34,Gujarat,Fashion,1,High-Value Customers
CUST0534,53.0,Male,103820.0,45,108125.1,2402.78,116,45,Delhi,Groceries,1,High-Value Customers
CUST0535,42.0,Female,104530.0,19,44958.94,2366.26,113,19,Tamil Nadu,Electronics,0,Occasional Customers
CUST0536,38.0,Female,43284.0,38,87170.1,2293.95,170,38,Tamil Nadu,Groceries,1,High-Value Customers
CUST0537,53.0,Female,81330.0,16,9947.2,621.7,65,16,Gujarat,Groceries,0,Occasional Customers
CUST0538,27.0,Female,103369.0,2,1616.5,808.25,99,2,Maharashtra,Beauty,0,Occasional Customers
CUST0539,54.0,Female,45122.0,40,59966.8,1499.17,72,40,Maharashtra,Electronics,1,High-Value Customers
CUST0540,26.0,Female,90553.0,17,15966.57,939.21,52,17,Rajasthan,Electronics,0,Occasional Customers
CUST0541,41.0,Male,101906.0,34,46330.78,1362.67,118,34,Maharashtra,Groceries,1,High-Value Customers
CUST0542,52.0,Male,114788.0,42,112883.4,2687.7,175,42,Tamil Nadu,Sports,1,High-Value Customers
CUST0543,52.0,Female,82812.0,16,40129.92,2508.12,120,16,Delhi,Beauty,0,Occasional Customers
CUST0544,42.0,Female,27999.0,38,74636.18,1964.11,7,38,Gujarat,Groceries,1,High-Value Customers
CUST0545,35.0,Female,42436.0,2,5205.48,2602.74,11,2,Karnataka,Groceries,0,Occasional Customers
CUST0546,56.0,Male,62963.0,2,4789.12,2394.56,103,2,Delhi,Fashion,0,Occasional Customers
CUST0547,42.0,Male,22096.0,26,36430.16,1401.16,61,26,Karnataka,Fashion,0,Occasional Customers
CUST0548,41.0,Male,149940.0,13,9918.74,762.98,68,13,Delhi,Sports,0,Occasional Customers
CUST0549,40.0,Female,133737.0,47,77068.72,1639.76,153,47,Maharashtra,Beauty,1,High-Value Customers
CUST0550,49.0,Male,45279.0,31,70104.64,2261.44,140,31,Tamil Nadu,Home,1,High-Value Customers
CUST0551,54.0,Male,141092.0,34,48346.98,1421.97,154,34,Karnataka,Fashion,1,High-Value Customers
CUST0552,29.0,Male,128899.0,39,80611.44,2066.96,102,39,Delhi,Home,1,High-Value Customers
CUST0553,30.0,Male,134245.0,3,1392.36,464.12,110,3,Tamil Nadu,Electronics,0,Occasional Customers
CUST0554,40.0,Female,46201.0,8,18355.28,2294.41,140,8,Karnataka,Fashion,0,Occasional Customers
CUST0555,42.0,Male,39715.0,23,56938.8,2475.6,171,23,Gujarat,Fashion,0,Occasional Customers
CUST0556,52.0,Female,49309.0,14,30508.1,2179.15,51,14,Delhi,Beauty,0,Occasional Customers
CUST0557,58.0,Male,35078.0,27,78525.18,2908.34,117,27,Gujarat,Sports,1,High-Value Customers
CUST0558,47.0,Male,76614.0,29,72924.27,2514.63,165,29,Maharashtra,Home,1,High-Value Customers
CUST0559,34.0,Male,25105.0,39,106417.74,2728.66,46,39,Gujarat,Fashion,1,High-Value Customers
CUST0560,37.0,Male,137666.0,39,109746.0,2814.0,53,39,Gujarat,Fashion,1,High-Value Customers
CUST0561,42.0,Male,114848.0,1,2443.77,2443.77,88,1,Rajasthan,Beauty,0,Occasional Customers
CUST0562,39.0,Male,22839.0,17,35494.64,2087.92,121,17,Delhi,Beauty,0,Occasional Customers
CUST0563,30.0,Female,88920.0,41,8856.41,216.01,13,41,Maharashtra,Sports,1,High-Value Customers
CUST0564,36.0,Male,63619.0,30,45129.3,1504.31,89,30,Gujarat,Home,1,High-Value Customers
CUST0565,53.0,Female,62821.0,13,23390.25,1799.25,125,13,Tamil Nadu,Electronics,0,Occasional Customers
CUST0566,29.0,Female,145736.0,21,22076.88,1051.28,118,21,Karnataka,Sports,0,Occasional Customers
CUST0567,58.0,Female,33493.0,19,20723.11,1090.69,54,19,Gujarat,Electronics,0,Occasional Customers
CUST0568,36.0,Male,37069.0,19,54933.75,2891.25,116,19,Maharashtra,Groceries,0,Occasional Customers
CUST0569,29.0,Male,132443.0,25,67419.75,2696.79,118,25,Gujarat,Fashion,1,High-Value Customers
CUST0570,26.0,Male,27531.0,22,56709.4,2577.7,4,22,Karnataka,Home,0,Occasional Customers
CUST0571,24.0,Male,57051.0,31,41441.73,1336.83,75,31,Maharashtra,Sports,1,High-Value Customers
CUST0572,45.0,Female,27736.0,17,4052.12,238.36,49,17,Delhi,Fashion,0,Occasional Customers
CUST0573,31.0,Male,27710.0,23,9766.26,424.62,7,23,Maharashtra,Home,0,Occasional Customers
CUST0574,48.0,Male,87155.0,32,34372.8,1074.15,110,32,Delhi,Home,1,High-Value Customers
CUST0575,36.0,Female,33975.0,10,2440.8,244.08,122,10,Maharashtra,Home,0,Occasional Customers
CUST0576,64.0,Female,82424.0,10,2480.2,248.02,11,10,Karnataka,Fashion,0,Occasional Customers
CUST0577,33.0,Female,65603.0,36,99593.64,2766.49,92,36,Karnataka,Sports,1,High-Value Customers
CUST0578,22.0,Male,43252.0,8,17417.92,2177.24,173,8,Maharashtra,Beauty,0,Occasional Customers
CUST0579,52.0,Male,100797.0,20,21301.6,1065.08,23,20,Gujarat,Fashion,0,Occasional Customers
CUST0580,29.0,Male,21431.0,32,18284.8,571.4,28,32,Karnataka,Home,0,Occasional Customers
CUST0581,42.0,Male,94603.0,50,81629.0,1632.58,111,50,Delhi,Sports,1,High-Value Customers
CUST0582,38.0,Male,57481.0,14,3009.58,214.97,57,14,Delhi,Groceries,0,Occasional Customers
CUST0583,53.0,Male,112573.0,50,141378.0,2827.56,26,50,Tamil Nadu,Electronics,1,High-Value Customers
CUST0584,40.0,Male,29557.0,28,38121.44,1361.48,153,28,Rajasthan,Home,0,Occasional Customers
CUST0585,33.0,Male,94971.0,46,61020.84,1326.54,54,46,Rajasthan,Groceries,1,High-Value Customers
CUST0586,56.0,Male,123302.0,24,31047.84,1293.66,29,24,Rajasthan,Beauty,0,Occasional Customers
CUST0587,62.0,Female,20162.0,15,5911.8,394.12,97,15,Delhi,Home,0,Occasional Customers
CUST0588,59.0,Female,54742.0,22,43720.6,1987.3,164,22,Tamil Nadu,Groceries,0,Occasional Customers
CUST0589,56.0,Female,39675.0,30,67572.3,2252.41,14,30,Rajasthan,Home,1,High-Value Customers
CUST0590,31.0,Male,93997.0,4,8372.6,2093.15,78,4,Rajasthan,Fashion,0,Occasional Customers
CUST0591,48.0,Male,37015.0,13,7639.06,587.62,35,13,Maharashtra,Sports,0,Occasional Customers
CUST0592,22.0,Male,70057.0,23,41877.25,1820.75,30,23,Maharashtra,Groceries,0,Occasional Customers
CUST0593,52.0,Female,52591.0,8,14356.48,1794.56,92,8,Maharashtra,Sports,0,Occasional Customers
CUST0594,40.0,Female,113583.0,18,47367.9,2631.55,17,18,Gujarat,Fashion,0,Occasional Customers
CUST0595,46.0,Male,146133.0,12,15138.72,1261.56,158,12,Rajasthan,Fashion,0,Occasional Customers
CUST0596,60.0,Female,120318.0,31,38444.96,1240.16,93,31,Gujarat,Sports,1,High-Value Customers
CUST0597,28.0,Male,29833.0,14,27046.32,1931.88,173,14,Tamil Nadu,Groceries,0,Occasional Customers
CUST0598,35.0,Female,27896.0,34,67068.4,1972.6,79,34,Delhi,Sports,1,High-Value Customers
CUST0599,64.0,Female,52972.0,18,27252.0,1514.0,110,18,Rajasthan,Sports,0,Occasional Customers
CUST0600,29.0,Female,69733.0,34,48979.38,1440.57,179,34,Delhi,Electronics,1,High-Value Customers
CUST0601,26.0,Female,140363.0,11,17419.71,1583.61,102,11,Maharashtra,Groceries,0,Occasional Customers
CUST0602,27.0,Female,61800.0,41,107048.13,2610.93,106,41,Rajasthan,Electronics,1,High-Value Customers
CUST0603,61.0,Male,116044.0,12,17895.24,1491.27,47,12,Karnataka,Home,0,Occasional Customers
CUST0604,34.0,Female,25347.0,49,138758.69,2831.81,64,49,Gujarat,Sports,1,High-Value Customers
CUST0605,55.0,Male,79063.0,15,24168.15,1611.21,166,15,Gujarat,Home,0,Occasional Customers
CUST0606,24.0,Female,115850.0,31,88590.56,2857.76,64,31,Rajasthan,Groceries,1,High-Value Customers
CUST0607,63.0,Female,22643.0,49,124064.57,2531.93,87,49,Maharashtra,Sports,1,High-Value Customers
CUST0608,30.0,Female,60785.0,29,35229.49,1214.81,7,29,Gujarat,Home,0,Occasional Customers
CUST0609,57.0,Male,38681.0,26,68073.2,2618.2,22,26,Maharashtra,Beauty,1,High-Value Customers
CUST0610,59.0,Female,70026.0,18,9147.24,508.18,81,18,Tamil Nadu,Fashion,0,Occasional Customers
CUST0611,26.0,Female,123864.0,32,89284.16,2790.13,169,32,Delhi,Sports,1,High-Value Customers
CUST0612,44.0,Female,35892.0,22,43309.2,1968.6,74,22,Karnataka,Fashion,0,Occasional Customers
CUST0613,19.0,Male,67299.0,38,13387.02,352.29,138,38,Delhi,Electronics,1,High-Value Customers
CUST0614,22.0,Male,37073.0,17,34066.64,2003.92,135,17,Delhi,Home,0,Occasional Customers
CUST0615,46.0,Male,122304.0,23,67341.47,2927.89,125,23,Tamil Nadu,Electronics,1,High-Value Customers
CUST0616,54.0,Male,50682.0,24,9490.56,395.44,50,24,Gujarat,Sports,0,Occasional Customers
CUST0617,55.0,Female,117798.0,50,87656.5,1753.13,52,50,Karnataka,Fashion,1,High-Value Customers
CUST0618,36.0,Male,146021.0,8,18350.56,2293.82,161,8,Gujarat,Fashion,0,Occasional Customers
CUST0619,25.0,Female,116894.0,41,101217.52,2468.72,1,41,Rajasthan,Home,1,High-Value Customers
CUST0620,62.0,Male,144302.0,6,8152.32,1358.72,162,6,Delhi,Sports,0,Occasional Customers
CUST0621,18.0,Male,80574.0,5,3858.35,771.67,4,5,Rajasthan,Beauty,0,Occasional Customers
CUST0622,39.0,Female,135359.0,44,14016.64,318.56,145,44,Maharashtra,Beauty,1,High-Value Customers
CUST0623,34.0,Female,27927.0,29,52873.67,1823.23,132,29,Delhi,Home,1,High-Value Customers
CUST0624,24.0,Male,68330.0,28,41108.2,1468.15,171,28,Gujarat,Sports,1,High-Value Customers
CUST0625,42.0,Female,86707.0,11,31421.28,2856.48,4,11,Delhi,Home,0,Occasional Customers
CUST0626,62.0,Female,140279.0,1,369.69,369.69,1,1,Maharashtra,Sports,0,Occasional Customers
CUST0627,21.0,Male,97454.0,43,91121.73,2119.11,71,43,Tamil Nadu,Electronics,1,High-Value Customers
CUST0628,53.0,Female,127439.0,19,5128.29,269.91,178,19,Rajasthan,Home,0,Occasional Customers
CUST0629,23.0,Female,124646.0,9,6120.18,680.02,35,9,Rajasthan,Sports,0,Occasional Customers
CUST0630,48.0,Female,85428.0,27,39690.54,1470.02,8,27,Gujarat,Beauty,0,Occasional Customers
CUST0631,36.0,Male,70601.0,34,50103.76,1473.64,152,34,Delhi,Sports,1,High-Value Customers
CUST0632,61.0,Female,97465.0,44,93278.24,2119.96,36,44,Gujarat,Sports,1,High-Value Customers
CUST0633,56.0,Male,22539.0,4,10994.4,2748.6,178,4,Tamil Nadu,Home,0,Occasional Customers
CUST0634,44.0,Male,122263.0,36,71614.44,1989.29,123,36,Delhi,Electronics,1,High-Value Customers
CUST0635,27.0,Male,131487.0,18,51658.2,2869.9,43,18,Delhi,Electronics,0,Occasional Customers
CUST0636,43.0,Male,42669.0,15,40027.8,2668.52,27,15,Gujarat,Electronics,0,Occasional Customers
CUST0637,36.0,Female,90968.0,13,23875.8,1836.6,32,13,Gujarat,Electronics,0,Occasional Customers
CUST0638,56.0,Female,40644.0,19,48157.78,2534.62,78,19,Maharashtra,Groceries,0,Occasional Customers
CUST0639,20.0,Female,38745.0,49,97961.78,1999.22,121,49,Tamil Nadu,Home,1,High-Value Customers
CUST0640,62.0,Male,140852.0,6,2519.76,419.96,146,6,Maharashtra,Fashion,0,Occasional Customers
CUST0641,30.0,Male,148081.0,48,109131.84,2273.58,156,48,Rajasthan,Home,1,High-Value Customers
CUST0642,45.0,Male,48228.0,12,5588.88,465.74,157,12,Delhi,Groceries,0,Occasional Customers
CUST0643,37.0,Female,138358.0,37,68946.91,1863.43,16,37,Gujarat,Electronics,1,High-Value Customers
CUST0644,45.0,Male,54521.0,17,36845.63,2167.39,99,17,Delhi,Groceries,0,Occasional Customers
CUST0645,25.0,Female,142788.0,23,8884.44,386.28,47,23,Delhi,Beauty,0,Occasional Customers
CUST0646,58.0,Female,117239.0,26,22001.98,846.23,31,26,Karnataka,Beauty,0,Occasional Customers
CUST0647,56.0,Male,46928.0,29,80152.52,2763.88,4,29,Rajasthan,Home,1,High-Value Customers
CUST0648,18.0,Female,38322.0,33,63547.44,1925.68,165,33,Karnataka,Home,1,High-Value Customers
CUST0649,20.0,Male,77714.0,27,24019.2,889.6,17,27,Delhi,Fashion,0,Occasional Customers
CUST0650,30.0,Female,107896.0,25,53347.5,2133.9,39,25,Gujarat,Fashion,1,High-Value Customers
CUST0651,45.0,Female,82292.0,10,18709.7,1870.97,48,10,Delhi,Beauty,0,Occasional Customers
CUST0652,42.0,Male,49055.0,47,75407.27,1604.41,174,47,Rajasthan,Electronics,1,High-Value Customers
CUST0653,50.0,Male,62891.0,23,67466.36,2933.32,176,23,Karnataka,Groceries,1,High-Value Customers
CUST0654,55.0,Female,101912.0,21,44387.07,2113.67,39,21,Gujarat,Fashion,0,Occasional Customers
CUST0655,23.0,Female,26588.0,21,26276.04,1251.24,132,21,Delhi,Sports,0,Occasional Customers
CUST0656,61.0,Male,110536.0,43,104929.03,2440.21,30,43,Tamil Nadu,Fashion,1,High-Value Customers
CUST0657,62.0,Female,26304.0,13,34798.79,2676.83,158,13,Rajasthan,Electronics,0,Occasional Customers
CUST0658,49.0,Female,27345.0,37,20372.94,550.62,22,37,Rajasthan,Electronics,1,High-Value Customers
CUST0659,62.0,Female,49300.0,33,25131.15,761.55,66,33,Tamil Nadu,Home,0,Occasional Customers
CUST0660,64.0,Male,44259.0,24,19330.56,805.44,108,24,Delhi,Groceries,0,Occasional Customers
CUST0661,38.0,Female,111006.0,44,93957.16,2135.39,12,44,Rajasthan,Electronics,1,High-Value Customers
CUST0662,33.0,Female,108553.0,11,20773.61,1888.51,36,11,Gujarat,Fashion,0,Occasional Customers
CUST0663,38.0,Male,35352.0,17,32864.06,1933.18,18,17,Delhi,Fashion,0,Occasional Customers
CUST0664,28.0,Male,149350.0,4,11336.68,2834.17,90,4,Delhi,Beauty,0,Occasional Customers
CUST0665,54.0,Female,53365.0,47,111509.85,2372.55,1,47,Karnataka,Electronics,1,High-Value Customers
CUST0666,53.0,Male,39446.0,25,13955.5,558.22,127,25,Rajasthan,Sports,0,Occasional Customers
CUST0667,52.0,Female,22336.0,30,35190.6,1173.02,90,30,Rajasthan,Home,0,Occasional Customers
CUST0668,36.0,Male,82032.0,9,12771.9,1419.1,87,9,Tamil Nadu,Groceries,0,Occasional Customers
CUST0669,37.0,Male,80574.0,21,27482.49,1308.69,90,21,Karnataka,Sports,0,Occasional Customers
CUST0670,35.0,Female,117852.0,20,41481.2,2074.06,134,20,Karnataka,Home,0,Occasional Customers
CUST0671,64.0,Male,118876.0,19,51248.7,2697.3,70,19,Rajasthan,Fashion,0,Occasional Customers
CUST0672,58.0,Male,27521.0,19,20081.86,1056.94,44,19,Delhi,Sports,0,Occasional Customers
CUST0673,31.0,Male,91707.0,12,20943.12,1745.26,152,12,Karnataka,Home,0,Occasional Customers
CUST0674,32.0,Female,43481.0,37,89182.95,2410.35,86,37,Tamil Nadu,Fashion,1,High-Value Customers
CUST0675,48.0,Male,38474.0,42,57347.22,1365.41,19,42,Karnataka,Fashion,1,High-Value Customers
CUST0676,18.0,Male,66760.0,17,11402.41,670.73,101,17,Tamil Nadu,Fashion,0,Occasional Customers
CUST0677,20.0,Female,75718.0,37,56604.82,1529.86,146,37,Karnataka,Fashion,1,High-Value Customers
CUST0678,33.0,Male,64629.0,48,17021.76,354.62,95,48,Tamil Nadu,Fashion,1,High-Value Customers
CUST0679,40.0,Female,65232.0,39,110708.13,2838.67,101,39,Karnataka,Beauty,1,High-Value Customers
CUST0680,28.0,Male,106544.0,28,11466.0,409.5,30,28,Karnataka,Sports,0,Occasional Customers
CUST0681,29.0,Female,87169.0,41,58534.88,1427.68,170,41,Gujarat,Home,1,High-Value Customers
CUST0682,27.0,Male,147941.0,35,58928.45,1683.67,33,35,Tamil Nadu,Beauty,1,High-Value Customers
CUST0683,49.0,Female,70669.0,47,139065.95,2958.85,12,47,Tamil Nadu,Beauty,1,High-Value Customers
CUST0684,33.0,Male,98021.0,48,31913.28,664.86,118,48,Tamil Nadu,Electronics,1,High-Value Customers
CUST0685,25.0,Male,129153.0,18,9367.38,520.41,94,18,Maharashtra,Electronics,0,Occasional Customers
CUST0686,55.0,Male,89184.0,14,3141.32,224.38,155,14,Karnataka,Electronics,0,Occasional Customers
CUST0687,29.0,Male,67945.0,35,22246.0,635.6,167,35,Tamil Nadu,Groceries,1,High-Value Customers
CUST0688,41.0,Male,33140.0,44,34335.84,780.36,137,44,Rajasthan,Electronics,1,High-Value Customers
CUST0689,45.0,Male,146468.0,41,80590.83,1965.63,149,41,Maharashtra,Home,1,High-Value Customers
CUST0690,25.0,Female,103457.0,7,5706.26,815.18,76,7,Gujarat,Beauty,0,Occasional Customers
CUST0691,45.0,Male,34357.0,41,10555.86,257.46,29,41,Tamil Nadu,Home,1,High-Value Customers
CUST0692,53.0,Male,131672.0,13,32688.89,2514.53,161,13,Tamil Nadu,Sports,0,Occasional Customers
CUST0693,43.0,Female,88673.0,18,22026.06,1223.67,117,18,Maharashtra,Electronics,0,Occasional Customers
CUST0694,25.0,Female,141673.0,37,44042.95,1190.35,15,37,Karnataka,Groceries,1,High-Value Customers
CUST0695,45.0,Male,85633.0,13,13610.22,1046.94,2,13,Rajasthan,Sports,0,Occasional Customers
CUST0696,45.0,Male,96943.0,36,105517.8,2931.05,180,36,Gujarat,Groceries,1,High-Value Customers
CUST0697,54.0,Male,116111.0,31,20965.92,676.32,117,31,Tamil Nadu,Sports,0,Occasional Customers
CUST0698,58.0,Female,98258.0,2,5430.14,2715.07,172,2,Karnataka,Beauty,0,Occasional Customers
CUST0699,53.0,Female,32924.0,16,38000.8,2375.05,18,16,Rajasthan,Home,0,Occasional Customers
CUST0700,44.0,Male,89286.0,9,3727.26,414.14,3,9,Rajasthan,Fashion,0,Occasional Customers
CUST0701,34.0,Female,113269.0,9,26665.56,2962.84,135,9,Gujarat,Home,0,Occasional Customers
CUST0702,26.0,Female,147563.0,38,36473.16,959.82,171,38,Delhi,Electronics,1,High-Value Customers
CUST0703,50.0,Female,94071.0,11,5236.33,476.03,166,11,Rajasthan,Fashion,0,Occasional Customers
CUST0704,37.0,Female,77326.0,22,55485.76,2522.08,165,22,Delhi,Groceries,0,Occasional Customers
CUST0705,30.0,Male,110023.0,33,71896.77,2178.69,161,33,Rajasthan,Beauty,1,High-Value Customers
CUST0706,45.0,Male,140101.0,36,69415.56,1928.21,108,36,Gujarat,Beauty,1,High-Value Customers
CUST0707,46.0,Male,50651.0,45,28653.75,636.75,95,45,Maharashtra,Groceries,1,High-Value Customers
CUST0708,30.0,Male,90202.0,23,35415.17,1539.79,122,23,Gujarat,Electronics,0,Occasional Customers
CUST0709,63.0,Female,68777.0,45,107350.2,2385.56,11,45,Gujarat,Groceries,1,High-Value Customers
CUST0710,52.0,Female,36994.0,45,47256.75,1050.15,68,45,Maharashtra,Sports,1,High-Value Customers
CUST0711,23.0,Male,87263.0,34,36472.82,1072.73,123,34,Maharashtra,Electronics,1,High-Value Customers
CUST0712,35.0,Male,79634.0,9,1879.11,208.79,113,9,Karnataka,Fashion,0,Occasional Customers
CUST0713,22.0,Male,120158.0,24,16509.12,687.88,98,24,Rajasthan,Groceries,0,Occasional Customers
CUST0714,64.0,Female,30800.0,8,21209.12,2651.14,93,8,Karnataka,Electronics,0,Occasional Customers
CUST0715,42.0,Male,57823.0,7,10058.23,1436.89,22,7,Maharashtra,Fashion,0,Occasional Customers
CUST0716,19.0,Male,128575.0,36,106410.96,2955.86,172,36,Delhi,Groceries,1,High-Value Customers
CUST0717,27.0,Male,83878.0,18,23543.64,1307.98,127,18,Delhi,Beauty,0,Occasional Customers
CUST0718,47.0,Male,38708.0,3,6607.56,2202.52,134,3,Gujarat,Groceries,0,Occasional Customers
CUST0719,62.0,Female,32819.0,28,27702.36,989.37,170,28,Tamil Nadu,Home,0,Occasional Customers
CUST0720,22.0,Female,94905.0,6,7312.02,1218.67,25,6,Gujarat,Groceries,0,Occasional Customers
CUST0721,50.0,Male,83870.0,44,32297.32,734.03,85,44,Gujarat,Home,1,High-Value Customers
CUST0722,18.0,Female,29283.0,44,51557.88,1171.77,55,44,Tamil Nadu,Fashion,1,High-Value Customers
CUST0723,35.0,Female,50573.0,21,36377.67,1732.27,144,21,Rajasthan,Groceries,0,Occasional Customers
CUST0724,49.0,Female,98707.0,28,83354.88,2976.96,95,28,Maharashtra,Fashion,1,High-Value Customers
CUST0725,64.0,Male,50933.0,40,82390.4,2059.76,142,40,Delhi,Fashion,1,High-Value Customers
CUST0726,28.0,Male,25774.0,1,757.89,757.89,167,1,Gujarat,Electronics,0,Occasional Customers
CUST0727,38.0,Male,92055.0,36,11732.04,325.89,156,36,Tamil Nadu,Fashion,1,High-Value Customers
CUST0728,43.0,Female,30983.0,21,11629.8,553.8,179,21,Karnataka,Fashion,0,Occasional Customers
CUST0729,42.0,Male,116468.0,43,76331.45,1775.15,119,43,Gujarat,Groceries,1,High-Value Customers
CUST0730,39.0,Male,116334.0,35,81985.75,2342.45,177,35,Delhi,Groceries,1,High-Value Customers
CUST0731,44.0,Male,38133.0,13,36831.21,2833.17,9,13,Maharashtra,Beauty,0,Occasional Customers
CUST0732,30.0,Female,145555.0,49,11970.7,244.3,173,49,Gujarat,Electronics,1,High-Value Customers
CUST0733,50.0,Male,34939.0,10,16637.3,1663.73,150,10,Gujarat,Fashion,0,Occasional Customers
CUST0734,51.0,Female,20781.0,44,66810.92,1518.43,160,44,Rajasthan,Electronics,1,High-Value Customers
CUST0735,58.0,Female,134586.0,47,95736.65,2036.95,42,47,Tamil Nadu,Home,1,High-Value Customers
CUST0736,52.0,Male,76700.0,10,17668.2,1766.82,53,10,Karnataka,Fashion,0,Occasional Customers
CUST0737,18.0,Female,47624.0,46,97690.66,2123.71,74,46,Karnataka,Electronics,1,High-Value Customers
CUST0738,38.0,Male,26823.0,13,26554.19,2042.63,39,13,Maharashtra,Beauty,0,Occasional Customers
CUST0739,23.0,Female,38489.0,37,19522.31,527.63,122,37,Delhi,Beauty,1,High-Value Customers
CUST0740,45.0,Male,138555.0,38,92689.98,2439.21,15,38,Maharashtra,Fashion,1,High-Value Customers
CUST0741,34.0,Female,59961.0,24,13081.2,545.05,157,24,Gujarat,Home,0,Occasional Customers
CUST0742,22.0,Female,139664.0,2,4311.78,2155.89,123,2,Gujarat,Beauty,0,Occasional Customers
CUST0743,48.0,Female,49118.0,22,30034.62,1365.21,111,22,Karnataka,Beauty,0,Occasional Customers
CUST0744,22.0,Female,120417.0,17,27859.26,1638.78,131,17,Delhi,Home,0,Occasional Customers
CUST0745,55.0,Male,101816.0,36,98252.28,2729.23,83,36,Tamil Nadu,Electronics,1,High-Value Customers
CUST0746,20.0,Female,42263.0,14,37683.38,2691.67,10,14,Delhi,Beauty,0,Occasional Customers
CUST0747,40.0,Female,33565.0,10,24900.0,2490.0,92,10,Gujarat,Groceries,0,Occasional Customers
CUST0748,54.0,Female,40354.0,35,56994.7,1628.42,29,35,Tamil Nadu,Sports,1,High-Value Customers
CUST0749,54.0,Male,62951.0,25,56536.75,2261.47,35,25,Delhi,Sports,0,Occasional Customers
CUST0750,27.0,Female,111179.0,3,4908.33,1636.11,6,3,Delhi,Beauty,0,Occasional Customers
CUST0751,42.0,Female,43648.0,47,123840.3,2634.9,140,47,Tamil Nadu,Electronics,1,High-Value Customers
CUST0752,36.0,Female,70729.0,38,50455.26,1327.77,111,38,Gujarat,Electronics,1,High-Value Customers
CUST0753,34.0,Male,61971.0,17,49583.22,2916.66,38,17,Delhi,Fashion,0,Occasional Customers
CUST0754,38.0,Female,38658.0,12,33726.0,2810.5,77,12,Tamil Nadu,Groceries,0,Occasional Customers
CUST0755,31.0,Male,41253.0,24,54635.76,2276.49,93,24,Rajasthan,Electronics,0,Occasional Customers
CUST0756,26.0,Female,84166.0,29,28488.44,982.36,147,29,Rajasthan,Home,0,Occasional Customers
CUST0757,63.0,Male,68563.0,43,24451.09,568.63,67,43,Gujarat,Groceries,1,High-Value Customers
CUST0758,18.0,Female,46390.0,25,64829.25,2593.17,136,25,Tamil Nadu,Sports,1,High-Value Customers
